name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T12:00:00,21.0,21.0,10.4,50.65,0.0,0.0,,0.0,0.0,46.4,18.0,240.0,1015.0,73.0,45.0,608.9,2.2,6.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T13:00:00,21.4,21.4,10.8,50.93,0.0,0.0,,0.0,0.0,46.4,25.2,250.0,1014.8,65.4,30.0,602.6,2.2,6.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T14:00:00,20.7,20.7,10.8,53.35,0.0,0.0,,0.0,0.0,48.2,18.7,280.0,1015.3,55.8,48.0,764.9,2.8,8.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T15:00:00,21.4,21.4,9.8,47.69,0.0,0.0,,0.0,0.0,49.0,23.4,230.0,1015.2,75.3,31.0,672.6,2.4,7.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T16:00:00,20.3,20.3,9.5,49.92,0.0,0.0,,0.0,0.0,47.2,20.2,260.0,1015.5,71.8,,547.6,2.0,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T17:00:00,20.5,20.5,8.4,45.69,0.0,0.0,,0.0,0.0,42.8,22.7,250.0,1015.1,42.4,,471.7,1.7,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T18:00:00,20.3,20.3,8.9,48.03,0.0,0.0,,0.0,0.0,38.9,19.8,270.0,1015.1,33.7,41.0,330.8,1.2,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T19:00:00,19.5,19.5,8.6,49.22,0.0,0.0,,0.0,0.0,35.3,19.4,260.0,1015.0,46.7,,250.7,0.9,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T20:00:00,18.8,18.8,9.3,54.31,0.0,0.0,,0.0,0.0,31.3,9.0,240.0,1014.9,89.2,,137.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T21:00:00,17.5,17.5,9.8,60.63,0.0,0.0,,0.0,0.0,25.9,7.2,220.0,1014.9,98.0,,33.0,0.1,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T22:00:00,15.8,15.8,10.4,70.26,0.0,0.0,,0.0,0.0,18.0,6.1,200.0,1015.1,95.7,,0.6,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-23T23:00:00,14.7,14.7,10.8,77.6,0.0,0.0,,0.0,0.0,13.7,5.0,40.0,1015.4,92.9,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T00:00:00,14.4,14.4,10.8,79.37,0.0,0.0,,0.0,0.0,14.4,6.5,30.0,1015.3,85.1,,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T01:00:00,14.1,14.1,11.3,83.19,0.0,0.0,,0.0,0.0,13.0,4.3,340.0,1014.8,55.2,45.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T02:00:00,13.8,13.8,11.1,83.47,0.0,0.0,,0.0,0.0,12.2,2.9,50.0,1014.0,92.4,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T03:00:00,13.0,13.0,11.1,88.51,0.0,0.0,,0.0,0.0,11.5,6.8,10.0,1013.3,98.0,41.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T04:00:00,13.0,13.0,11.2,89.17,0.0,0.0,,0.0,0.0,9.7,6.5,10.0,1012.7,97.6,31.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T05:00:00,12.9,12.9,11.5,91.1,0.116,100.0,rain,0.0,0.0,8.6,4.3,350.0,1012.1,100.0,13.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T06:00:00,12.6,12.6,11.6,93.8,0.157,100.0,rain,0.0,0.0,7.2,6.8,10.0,1011.2,100.0,22.0,0.5,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T07:00:00,12.8,12.8,11.7,93.09,0.0,0.0,,0.0,0.0,8.3,4.7,20.0,1010.4,100.0,21.0,12.2,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T08:00:00,13.5,13.5,12.2,91.9,0.024,100.0,rain,0.0,0.0,9.4,5.8,20.0,1009.4,100.0,28.0,29.1,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T09:00:00,14.4,14.4,12.3,87.6,0.028,100.0,rain,0.0,0.0,18.7,5.8,10.0,1008.5,100.0,32.0,74.9,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T10:00:00,14.7,14.7,12.8,88.32,0.187,100.0,rain,0.0,0.0,24.5,7.2,10.0,1007.9,100.0,21.0,93.3,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T11:00:00,15.2,15.2,13.7,90.67,0.737,100.0,rain,0.0,0.0,32.8,4.3,360.0,1007.4,100.0,18.0,141.2,0.5,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T12:00:00,15.2,15.2,14.4,94.99,0.49,100.0,rain,0.0,0.0,37.1,7.9,180.0,1006.9,100.0,3.0,77.2,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T13:00:00,15.7,15.7,15.0,95.54,0.951,100.0,rain,0.0,0.0,30.6,11.9,180.0,1006.1,100.0,23.0,161.6,0.6,2.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T14:00:00,16.3,16.3,14.7,90.1,0.519,100.0,rain,0.0,0.0,30.6,12.6,250.0,1005.6,100.0,33.0,340.9,1.2,3.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T15:00:00,14.3,14.3,12.8,90.96,0.098,100.0,rain,0.0,0.0,38.5,32.0,260.0,1006.9,100.0,23.0,416.9,1.5,4.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T16:00:00,15.2,15.2,12.6,84.64,0.039,100.0,rain,0.0,0.0,45.7,20.9,270.0,1007.5,94.8,,401.2,1.4,4.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T17:00:00,17.0,17.0,11.8,71.27,0.0,0.0,,0.0,0.0,47.2,20.2,280.0,1007.4,54.9,45.0,377.2,1.4,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T18:00:00,17.1,17.1,11.3,68.87,0.0,0.0,,0.0,0.0,45.0,25.6,270.0,1007.4,55.5,41.0,272.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T19:00:00,17.1,17.1,11.4,69.18,0.0,0.0,,0.0,0.0,41.8,19.1,260.0,1007.5,58.4,,196.2,0.7,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T20:00:00,16.2,16.2,11.3,73.03,0.005,100.0,rain,0.0,0.0,36.0,13.7,230.0,1007.7,61.3,,124.6,0.4,1.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T21:00:00,14.9,14.9,12.0,83.15,0.051,100.0,rain,0.0,0.0,30.6,14.4,240.0,1008.1,13.0,49.0,33.8,0.1,0.0,,Rain,rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T22:00:00,13.7,13.7,12.0,89.46,0.0,0.0,,0.0,0.0,23.4,13.0,240.0,1008.9,35.4,47.0,0.5,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-24T23:00:00,13.3,13.3,11.9,91.42,0.0,0.0,,0.0,0.0,25.2,17.3,240.0,1008.8,43.5,46.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T00:00:00,13.3,13.3,11.7,90.1,0.0,0.0,,0.0,0.0,26.6,12.6,250.0,1008.9,61.5,39.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T01:00:00,12.9,12.9,11.5,91.32,0.0,0.0,,0.0,0.0,26.6,11.9,210.0,1008.9,48.3,28.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T02:00:00,12.7,12.7,11.3,90.72,0.0,0.0,,0.0,0.0,26.6,15.5,270.0,1009.0,91.0,29.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T03:00:00,12.8,12.8,11.4,90.69,0.0,0.0,,0.0,0.0,27.7,9.4,240.0,1008.5,97.9,26.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T04:00:00,12.9,12.9,11.2,89.59,0.0,0.0,,0.0,0.0,28.1,15.8,270.0,1008.1,99.0,25.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T05:00:00,12.7,12.7,10.9,88.71,0.0,0.0,,0.0,0.0,27.4,15.8,270.0,1007.6,97.6,20.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T06:00:00,12.9,12.9,10.9,87.56,0.0,0.0,,0.0,0.0,27.4,14.0,260.0,1007.4,100.0,17.0,1.1,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T07:00:00,12.9,12.9,11.3,89.83,0.017,100.0,rain,0.0,0.0,28.8,14.0,250.0,1007.1,100.0,16.0,30.5,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T08:00:00,12.8,12.8,11.6,92.11,0.064,100.0,rain,0.0,0.0,32.4,17.6,250.0,1006.9,100.0,13.0,82.0,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T09:00:00,12.7,12.7,11.8,94.25,0.303,100.0,rain,0.0,0.0,42.1,16.2,240.0,1006.8,100.0,7.0,96.9,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T10:00:00,12.8,12.8,12.0,94.69,0.733,100.0,rain,0.0,0.0,37.1,15.1,260.0,1006.7,100.0,10.0,72.3,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T11:00:00,12.7,12.7,12.1,95.6,1.817,100.0,rain,0.0,0.0,35.6,20.2,250.0,1006.6,100.0,7.0,42.1,0.2,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T12:00:00,12.9,12.9,12.2,95.53,1.881,100.0,rain,0.0,0.0,36.7,18.0,250.0,1006.5,100.0,12.0,38.1,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T13:00:00,13.4,13.4,12.2,92.61,1.852,100.0,rain,0.0,0.0,33.1,16.6,260.0,1006.5,100.0,7.0,69.8,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T14:00:00,13.6,13.6,12.2,91.45,1.778,100.0,rain,0.0,0.0,33.8,15.5,270.0,1006.7,100.0,7.0,102.3,0.4,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T15:00:00,13.6,13.6,12.7,94.47,1.218,100.0,rain,0.0,0.0,36.7,11.2,240.0,1006.5,100.0,11.0,103.8,0.4,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T16:00:00,13.5,13.5,12.4,92.6,1.4,100.0,rain,0.0,0.0,38.2,13.0,260.0,1006.5,100.0,5.0,88.6,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T17:00:00,13.7,13.7,12.8,94.73,2.528,100.0,rain,0.0,0.0,42.5,15.5,240.0,1006.1,100.0,6.0,45.2,0.2,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T18:00:00,13.7,13.7,12.7,93.73,1.579,100.0,rain,0.0,0.0,40.7,17.6,250.0,1005.9,99.4,12.0,48.0,0.2,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T19:00:00,13.5,13.5,12.8,95.41,0.814,100.0,rain,0.0,0.0,37.4,21.6,250.0,1005.5,100.0,10.0,46.2,0.2,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T20:00:00,13.2,13.2,12.7,96.79,2.296,100.0,rain,0.0,0.0,36.7,20.2,230.0,1005.3,100.0,8.0,31.3,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T21:00:00,13.3,13.3,13.0,98.12,2.032,100.0,rain,0.0,0.0,31.3,11.9,230.0,1005.0,100.0,5.0,5.3,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T22:00:00,13.2,13.2,13.0,98.23,3.119,100.0,rain,0.0,0.0,24.8,10.8,240.0,1004.7,100.0,7.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-25T23:00:00,13.3,13.3,13.2,99.14,3.908,100.0,rain,0.0,0.0,20.9,9.4,180.0,1004.2,100.0,8.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T00:00:00,13.3,13.3,13.2,99.14,0.615,100.0,rain,0.0,0.0,17.3,6.1,170.0,1003.8,100.0,13.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T01:00:00,13.4,13.4,13.2,98.29,0.063,100.0,rain,0.0,0.0,19.1,4.7,200.0,1003.5,100.0,30.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T02:00:00,13.5,13.5,13.1,97.03,0.019,100.0,rain,0.0,0.0,28.1,7.2,210.0,1003.2,100.0,4.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T03:00:00,13.7,13.7,12.9,95.15,1.11,100.0,rain,0.0,0.0,32.4,8.6,310.0,1003.5,100.0,20.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T04:00:00,13.3,13.3,12.5,95.39,0.542,100.0,rain,0.0,0.0,36.4,7.9,290.0,1003.6,100.0,7.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T05:00:00,13.4,13.4,11.9,91.02,1.559,100.0,rain,0.0,0.0,39.2,12.2,300.0,1003.9,100.0,42.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T06:00:00,13.0,13.0,12.0,93.7,0.961,100.0,rain,0.0,0.0,45.4,13.0,290.0,1004.2,100.0,31.0,0.2,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T07:00:00,13.3,13.3,11.7,89.93,0.345,100.0,rain,0.0,0.0,46.8,17.3,300.0,1004.1,100.0,31.0,7.6,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T08:00:00,13.3,13.3,11.7,89.98,0.285,100.0,rain,0.0,0.0,46.4,21.2,290.0,1004.1,100.0,27.0,28.9,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T09:00:00,13.4,13.4,11.9,90.53,0.285,100.0,rain,0.0,0.0,47.9,16.2,300.0,1004.7,100.0,43.0,13.7,0.0,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T10:00:00,13.8,13.8,11.9,88.0,0.606,100.0,rain,0.0,0.0,48.2,21.2,310.0,1005.3,100.0,30.0,35.5,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T11:00:00,14.3,14.3,12.2,87.48,0.53,100.0,rain,0.0,0.0,49.3,20.9,320.0,1005.8,100.0,50.0,54.4,0.2,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T12:00:00,14.5,14.5,12.5,87.73,0.361,100.0,rain,0.0,0.0,46.4,7.9,310.0,1006.6,100.0,27.0,69.4,0.2,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T13:00:00,14.6,14.6,12.3,86.4,0.673,100.0,rain,0.0,0.0,42.8,16.6,310.0,1007.3,100.0,16.0,90.8,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T14:00:00,14.4,14.4,12.5,88.07,0.559,100.0,rain,0.0,0.0,39.6,10.1,330.0,1008.2,100.0,8.0,89.5,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T15:00:00,14.4,14.4,12.8,89.66,0.708,100.0,rain,0.0,0.0,34.6,4.7,340.0,1009.3,100.0,9.0,98.5,0.4,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T16:00:00,14.7,14.7,12.8,88.42,0.415,100.0,rain,0.0,0.0,30.2,9.4,330.0,1009.6,100.0,43.0,86.1,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T17:00:00,14.9,14.9,13.1,88.71,0.023,100.0,rain,0.0,0.0,25.2,6.5,270.0,1009.8,100.0,45.0,91.8,0.3,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T18:00:00,15.3,15.3,13.7,90.37,0.019,100.0,rain,0.0,0.0,22.3,6.5,220.0,1009.9,94.9,39.0,143.1,0.5,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T19:00:00,15.7,15.7,14.2,90.81,0.0,0.0,,0.0,0.0,22.3,7.2,180.0,1009.8,76.1,25.0,107.2,0.4,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T20:00:00,16.3,16.3,14.7,90.39,0.0,0.0,,0.0,0.0,20.2,10.8,180.0,1009.8,46.4,24.0,61.5,0.2,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T21:00:00,15.1,15.1,13.9,92.51,0.0,0.0,,0.0,0.0,17.6,10.1,190.0,1010.2,34.7,19.0,35.1,0.1,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T22:00:00,14.2,14.2,13.7,96.76,0.0,0.0,,0.0,0.0,16.6,10.1,200.0,1010.8,0.0,8.0,0.2,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-26T23:00:00,13.9,13.9,13.6,97.94,0.0,0.0,,0.0,0.0,15.5,10.1,200.0,1010.8,37.3,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T00:00:00,13.6,13.6,13.3,97.68,0.0,0.0,,0.0,0.0,14.8,8.3,160.0,1010.9,60.6,6.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T01:00:00,13.3,13.3,12.9,97.69,0.0,0.0,,0.0,0.0,14.0,12.6,190.0,1010.9,66.4,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T02:00:00,12.7,12.7,12.4,98.15,0.0,0.0,,0.0,0.0,13.3,6.8,190.0,1010.9,36.7,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T03:00:00,12.4,12.4,12.1,98.23,0.0,0.0,,0.0,0.0,13.3,8.3,180.0,1010.6,66.3,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T04:00:00,12.0,12.0,11.7,97.8,0.0,0.0,,0.0,0.0,14.8,6.8,190.0,1010.5,80.6,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-07-27T05:00:00,11.7,11.7,11.6,99.25,0.0,0.0,,0.0,0.0,16.9,6.1,170.0,1010.3,79.7,1.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
